system,interaction,x_bin,y_bin,contact_probability_mean,contact_probability_sd,contact_probability_n
M0O100D1,OCT4-DNA,4,17,0.0011666666666666668,0.0003818813079129867,3
M0O100D1,OCT4-DNA,4,18,0.0011666666666666668,0.00014433756729740648,3
M0O100D1,OCT4-DNA,4,19,0.0016666666666666668,0.0009464847243000455,3
M0O100D1,OCT4-DNA,5,0,0.00025,0.00025,3
M0O100D1,OCT4-DNA,5,1,0.00025,0.00043301270189221935,3
M0O100D1,OCT4-DNA,5,2,8.333333333333333e-05,0.00014433756729740645,3
M0O100D1,OCT4-DNA,5,3,0.0003333333333333333,0.00014433756729740642,3
M0O100D1,OCT4-DNA,5,4,0.0005833333333333334,0.0003818813079129867,3
M0O100D1,OCT4-DNA,5,5,0.0004166666666666667,0.0002886751345948129,3
M0O100D1,OCT4-DNA,5,6,0.00025,0.00025,3
M0O100D1,OCT4-DNA,5,7,0.00025,0.00025,3
M0O100D1,OCT4-DNA,5,8,0.0004166666666666667,0.0002886751345948129,3
M0O100D1,OCT4-DNA,5,9,0.0003333333333333333,0.00014433756729740642,3
M0O100D1,OCT4-DNA,5,10,0.0005,0.00025,3
M0O100D1,OCT4-DNA,5,11,0.0003333333333333333,0.00014433756729740645,3
M0O100D1,OCT4-DNA,5,12,0.00016666666666666666,0.0002886751345948129,3
M0O100D1,OCT4-DNA,5,13,0.00016666666666666666,0.00014433756729740645,3
M0O100D1,OCT4-DNA,5,14,0.00016666666666666666,0.00014433756729740645,3
M0O100D1,OCT4-DNA,5,15,0.00016666666666666666,0.00014433756729740645,3
M0O100D1,OCT4-DNA,5,16,0.0003333333333333333,0.00014433756729740642,3
M0O100D1,OCT4-DNA,5,17,0.0005833333333333334,0.0003818813079129867,3
M0O100D1,OCT4-DNA,5,18,0.0003333333333333333,0.00014433756729740642,3
M0O100D1,OCT4-DNA,5,19,0.0004166666666666667,0.00014433756729740642,3
M0O100D1,OCT4-DNA,6,0,0.0007500000000000001,0.0006614378277661477,3
M0O100D1,OCT4-DNA,6,1,0.0004166666666666667,0.0002886751345948129,3
M0O100D1,OCT4-DNA,6,2,0.0004166666666666667,0.00014433756729740645,3
M0O100D1,OCT4-DNA,6,3,0.0006666666666666666,0.0003818813079129867,3
M0O100D1,OCT4-DNA,6,4,0.0005,0.00025,3
M0O100D1,OCT4-DNA,6,5,0.0005833333333333334,0.0003818813079129867,3
M0O100D1,OCT4-DNA,6,6,0.00025,0.00025,3
M0O100D1,OCT4-DNA,6,7,0.0003333333333333333,0.00014433756729740642,3
M0O100D1,OCT4-DNA,6,8,0.0005,0.00025,3
M0O100D1,OCT4-DNA,6,9,0.00025,0.00025,3
M0O100D1,OCT4-DNA,6,10,0.00025,0.00025,3
M0O100D1,OCT4-DNA,6,11,0.0003333333333333333,0.0002886751345948129,3
M0O100D1,OCT4-DNA,6,12,0.0007500000000000001,0.00043301270189221935,3
M0O100D1,OCT4-DNA,6,13,0.0005,0.00043301270189221935,3
M0O100D1,OCT4-DNA,6,14,0.0004166666666666667,0.0003818813079129867,3
M0O100D1,OCT4-DNA,6,15,0.0003333333333333333,0.0002886751345948129,3
M0O100D1,OCT4-DNA,6,16,0.0007500000000000001,0.0,3
M0O100D1,OCT4-DNA,6,17,0.0008333333333333334,0.0003818813079129867,3
M0O100D1,OCT4-DNA,6,18,0.00016666666666666666,0.0002886751345948129,3
M0O100D1,OCT4-DNA,6,19,0.0011666666666666668,0.0005204164998665331,3
M0O100D1,OCT4-DNA,7,0,0.0014166666666666668,0.0006291528696058959,3
M0O100D1,OCT4-DNA,7,1,0.0014166666666666668,0.00014433756729740645,3
M0O100D1,OCT4-DNA,7,2,0.00125,0.00025,3
M0O100D1,OCT4-DNA,7,3,0.0005833333333333334,0.00028867513459481284,3
M0O100D1,OCT4-DNA,7,4,0.0009166666666666666,0.00014433756729740642,3
M0O100D1,OCT4-DNA,7,5,0.001,0.00025,3
M0O100D1,OCT4-DNA,7,6,0.00125,0.0008660254037844387,3
M0O100D1,OCT4-DNA,7,7,0.00125,0.0006614378277661477,3
M0O100D1,OCT4-DNA,7,8,0.0010833333333333335,0.0007637626158259734,3
M0O100D1,OCT4-DNA,7,9,0.0005833333333333334,0.00014433756729740645,3
M0O100D1,OCT4-DNA,7,10,0.0010833333333333335,0.00014433756729740648,3
M0O100D1,OCT4-DNA,7,11,0.0009166666666666666,0.0007216878364870322,3
M0O100D1,OCT4-DNA,7,12,0.0008333333333333334,0.0005204164998665333,3
M0O100D1,OCT4-DNA,7,13,0.0009166666666666666,0.0007637626158259734,3
M0O100D1,OCT4-DNA,7,14,0.00125,0.0004330127018922194,3
M0O100D1,OCT4-DNA,7,15,0.0008333333333333334,0.0003818813079129867,3
M0O100D1,OCT4-DNA,7,16,0.0007500000000000001,0.00075,3
M0O100D1,OCT4-DNA,7,17,0.0009166666666666666,0.00014433756729740642,3
M0O100D1,OCT4-DNA,7,18,0.0017499999999999998,0.0006614378277661475,3
M0O100D1,OCT4-DNA,7,19,0.0019166666666666666,0.0003818813079129866,3
M0O100D1,OCT4-DNA,8,0,0.005416666666666667,0.00038188130791298643,3
M0O100D1,OCT4-DNA,8,1,0.00525,0.0005000000000000002,3
M0O100D1,OCT4-DNA,8,2,0.005666666666666667,0.0011814539065631523,3
M0O100D1,OCT4-DNA,8,3,0.005083333333333333,0.0019418633662885076,3
M0O100D1,OCT4-DNA,8,4,0.004166666666666667,0.0007637626158259738,3
M0O100D1,OCT4-DNA,8,5,0.005,0.0004330127018922191,3
M0O100D1,OCT4-DNA,8,6,0.00475,0.00043301270189221886,3
M0O100D1,OCT4-DNA,8,7,0.003916666666666666,0.0008036375634160796,3
M0O100D1,OCT4-DNA,8,8,0.005,0.0009999999999999998,3
M0O100D1,OCT4-DNA,8,9,0.0042499999999999994,0.001299038105676658,3
M0O100D1,OCT4-DNA,8,10,0.00475,0.0007499999999999998,3
M0O100D1,OCT4-DNA,8,11,0.0034999999999999996,0.00024999999999999995,3
M0O100D1,OCT4-DNA,8,12,0.004083333333333334,0.0016072751268321592,3
M0O100D1,OCT4-DNA,8,13,0.004333333333333333,0.0007637626158259732,3
M0O100D1,OCT4-DNA,8,14,0.004666666666666667,0.001040832999733066,3
M0O100D1,OCT4-DNA,8,15,0.004833333333333333,0.0014648663192705785,3
M0O100D1,OCT4-DNA,8,16,0.005416666666666667,0.001010362971081845,3
M0O100D1,OCT4-DNA,8,17,0.004583333333333333,0.0011273124382057233,3
M0O100D1,OCT4-DNA,8,18,0.005333333333333333,0.0008036375634160795,3
M0O100D1,OCT4-DNA,8,19,0.005833333333333334,0.0003818813079129871,3
M0O100D1,OCT4-DNA,9,0,0.0027500000000000003,0.0004330127018922193,3
M0O100D1,OCT4-DNA,9,1,0.0025,0.0007499999999999998,3
M0O100D1,OCT4-DNA,9,2,0.0023333333333333335,0.0005773502691896258,3
M0O100D1,OCT4-DNA,9,3,0.00225,0.0004330127018922192,3
M0O100D1,OCT4-DNA,9,4,0.0018333333333333333,0.0005204164998665331,3
M0O100D1,OCT4-DNA,9,5,0.0026666666666666666,0.0007637626158259731,3
M0O100D1,OCT4-DNA,9,6,0.0028333333333333335,0.0003818813079129867,3
M0O100D1,OCT4-DNA,9,7,0.0027500000000000003,0.0009013878188659974,3
M0O100D1,OCT4-DNA,9,8,0.0025833333333333333,0.0005204164998665331,3
M0O100D1,OCT4-DNA,9,9,0.0021666666666666666,0.0003818813079129866,3
M0O100D1,OCT4-DNA,9,10,0.0028333333333333335,0.0010103629710818453,3
M0O100D1,OCT4-DNA,9,11,0.002,0.0005000000000000001,3
M0O100D1,OCT4-DNA,9,12,0.002,0.0006614378277661477,3
M0O100D1,OCT4-DNA,9,13,0.0025833333333333333,0.0003818813079129868,3
M0O100D1,OCT4-DNA,9,14,0.0015833333333333333,0.00014433756729740648,3
M0O100D1,OCT4-DNA,9,15,0.0018333333333333333,0.0008036375634160795,3
M0O100D1,OCT4-DNA,9,16,0.0027500000000000003,0.0004330127018922194,3
M0O100D1,OCT4-DNA,9,17,0.0023333333333333335,0.0008036375634160796,3
M0O100D1,OCT4-DNA,9,18,0.0023333333333333335,0.00028867513459481295,3
M0O100D1,OCT4-DNA,9,19,0.003833333333333333,0.0007637626158259734,3
M0O100D1,OCT4-DNA,10,0,0.00525,0.0006614378277661476,3
M0O100D1,OCT4-DNA,10,1,0.0045,0.0013228756555322952,3
M0O100D1,OCT4-DNA,10,2,0.004583333333333333,0.0007216878364870324,3
M0O100D1,OCT4-DNA,10,3,0.0036666666666666666,0.0008036375634160798,3
M0O100D1,OCT4-DNA,10,4,0.0034166666666666664,0.001010362971081845,3
M0O100D1,OCT4-DNA,10,5,0.003916666666666666,0.0006291528696058962,3
M0O100D1,OCT4-DNA,10,6,0.0034999999999999996,0.0004330127018922194,3
M0O100D1,OCT4-DNA,10,7,0.0035833333333333338,0.0009464847243000458,3
M0O100D1,OCT4-DNA,10,8,0.00375,0.0009013878188659973,3
M0O100D1,OCT4-DNA,10,9,0.004083333333333334,0.0011547005383792516,3
M0O100D1,OCT4-DNA,10,10,0.004,0.0015206906325745547,3
M0O100D1,OCT4-DNA,10,11,0.003833333333333333,0.0005204164998665335,3
M0O100D1,OCT4-DNA,10,12,0.004083333333333334,0.0012583057392117922,3
M0O100D1,OCT4-DNA,10,13,0.005,0.0006614378277661478,3
M0O100D1,OCT4-DNA,10,14,0.003666666666666667,0.0010103629710818453,3
M0O100D1,OCT4-DNA,10,15,0.0036666666666666666,0.0015069284433354272,3
M0O100D1,OCT4-DNA,10,16,0.003583333333333333,0.0008036375634160795,3
M0O100D1,OCT4-DNA,10,17,0.004416666666666667,0.0005773502691896259,3
M0O100D1,OCT4-DNA,10,18,0.004833333333333333,0.0011547005383792514,3
M0O100D1,OCT4-DNA,10,19,0.0045,0.0017499999999999998,3
M0O100D1,OCT4-DNA,11,0,0.02825,0.0002500000000000002,3
M0O100D1,OCT4-DNA,11,1,0.0395,0.0033634060117684306,3
M0O100D1,OCT4-DNA,11,2,0.03425,0.0015206906325745562,3
M0O100D1,OCT4-DNA,11,3,0.03358333333333333,0.0015877132402714713,3
M0O100D1,OCT4-DNA,11,4,0.033,0.0019525624189766638,3
M0O100D1,OCT4-DNA,11,5,0.03366666666666667,0.002402255884233263,3
M0O100D1,OCT4-DNA,11,6,0.03358333333333333,0.0013768926368215256,3
M0O100D1,OCT4-DNA,11,7,0.03475,0.0022220486043288954,3
M0O100D1,OCT4-DNA,11,8,0.03425,0.0004330127018922197,3
M0O100D1,OCT4-DNA,11,9,0.03491666666666667,0.0006291528696058952,3
M0O100D1,OCT4-DNA,11,10,0.03341666666666667,0.00014433756729740756,3
M0O100D1,OCT4-DNA,11,11,0.03375,0.0025980762113533137,3
M0O100D1,OCT4-DNA,11,12,0.03441666666666667,0.0032242570203588504,3
M0O100D1,OCT4-DNA,11,13,0.034916666666666665,0.0018929694486000896,3
M0O100D1,OCT4-DNA,11,14,0.034583333333333334,0.0023629078131263024,3
M0O100D1,OCT4-DNA,11,15,0.03291666666666667,0.0007637626158259742,3
M0O100D1,OCT4-DNA,11,16,0.03283333333333333,0.0010408329997330682,3
M0O100D1,OCT4-DNA,11,17,0.033,0.001145643923738961,3
M0O100D1,OCT4-DNA,11,18,0.0365,0.0010000000000000009,3
M0O100D1,OCT4-DNA,11,19,0.028499999999999998,0.0015206906325745527,3
M0O100D1,OCT4-DNA,12,0,0.015416666666666667,0.0005773502691896261,3
M0O100D1,OCT4-DNA,12,1,0.015666666666666666,0.0011814539065631536,3
M0O100D1,OCT4-DNA,12,2,0.015916666666666666,0.0010408329997330674,3
M0O100D1,OCT4-DNA,12,3,0.01725,0.0004330127018922197,3
M0O100D1,OCT4-DNA,12,4,0.016916666666666667,0.001258305739211792,3
M0O100D1,OCT4-DNA,12,5,0.01575,0.001732050807568878,3
M0O100D1,OCT4-DNA,12,6,0.016083333333333335,0.0017017148213885125,3
M0O100D1,OCT4-DNA,12,7,0.017583333333333333,0.0007637626158259721,3
M0O100D1,OCT4-DNA,12,8,0.016916666666666667,0.0003818813079129871,3
M0O100D1,OCT4-DNA,12,9,0.01525,0.0015206906325745547,3
M0O100D1,OCT4-DNA,12,10,0.017333333333333333,0.0016072751268321587,3
M0O100D1,OCT4-DNA,12,11,0.017,0.001391941090707506,3
M0O100D1,OCT4-DNA,12,12,0.01575,0.0007500000000000007,3
M0O100D1,OCT4-DNA,12,13,0.016166666666666666,0.0031852524756027308,3
M0O100D1,OCT4-DNA,12,14,0.01825,0.0008660254037844369,3
M0O100D1,OCT4-DNA,12,15,0.017916666666666668,0.0013768926368215248,3
M0O100D1,OCT4-DNA,12,16,0.016833333333333332,0.0020207259421636888,3
M0O100D1,OCT4-DNA,12,17,0.016083333333333335,0.002268442931469367,3
M0O100D1,OCT4-DNA,12,18,0.017,0.0008660254037844387,3
M0O100D1,OCT4-DNA,12,19,0.014666666666666666,0.001258305739211792,3
M0O100D1,OCT4-DNA,13,0,0.024416666666666666,0.001842778698957998,3
M0O100D1,OCT4-DNA,13,1,0.02691666666666667,0.0012332207155790632,3
M0O100D1,OCT4-DNA,13,2,0.027416666666666662,0.00200520156925266,3
M0O100D1,OCT4-DNA,13,3,0.02741666666666667,0.0010103629710818455,3
M0O100D1,OCT4-DNA,13,4,0.02716666666666667,0.0012332207155790632,3
M0O100D1,OCT4-DNA,13,5,0.02891666666666667,0.0005773502691896266,3
M0O100D1,OCT4-DNA,13,6,0.02716666666666667,0.001909406539564935,3
M0O100D1,OCT4-DNA,13,7,0.0285,0.0007500000000000007,3
M0O100D1,OCT4-DNA,13,8,0.028749999999999998,0.002537222891273056,3
M0O100D1,OCT4-DNA,13,9,0.028499999999999998,0.0017320508075688763,3
M0O100D1,OCT4-DNA,13,10,0.026083333333333333,0.0005773502691896266,3
M0O100D1,OCT4-DNA,13,11,0.02691666666666667,0.0014648663192705787,3
M0O100D1,OCT4-DNA,13,12,0.02716666666666667,0.00038188130791298654,3
M0O100D1,OCT4-DNA,13,13,0.028499999999999998,0.0008660254037844359,3
M0O100D1,OCT4-DNA,13,14,0.028083333333333335,0.0007637626158259736,3
M0O100D1,OCT4-DNA,13,15,0.027,0.0022499999999999985,3
M0O100D1,OCT4-DNA,13,16,0.025249999999999998,0.001322875655532294,3
M0O100D1,OCT4-DNA,13,17,0.02716666666666667,0.0008036375634160804,3
M0O100D1,OCT4-DNA,13,18,0.0265,0.001145643923738961,3
M0O100D1,OCT4-DNA,13,19,0.023250000000000003,0.0006614378277661482,3
M0O100D1,OCT4-DNA,14,0,0.024500000000000004,0.0010897247358851695,3
M0O100D1,OCT4-DNA,14,1,0.02716666666666667,0.0030138568866708527,3
M0O100D1,OCT4-DNA,14,2,0.027999999999999997,0.0013228756555322928,3
M0O100D1,OCT4-DNA,14,3,0.029333333333333333,0.0010103629710818442,3
M0O100D1,OCT4-DNA,14,4,0.029583333333333333,0.0012583057392117917,3
M0O100D1,OCT4-DNA,14,5,0.02975,0.0006614378277661457,3
M0O100D1,OCT4-DNA,14,6,0.0295,0.003041381265149109,3
M0O100D1,OCT4-DNA,14,7,0.02916666666666667,0.00014433756729740683,3
M0O100D1,OCT4-DNA,14,8,0.028749999999999998,0.0028173569173961617,3
M0O100D1,OCT4-DNA,14,9,0.028833333333333332,0.0006291528696058933,3
M0O100D1,OCT4-DNA,14,10,0.029333333333333333,0.002036131953811769,3
M0O100D1,OCT4-DNA,14,11,0.0295,0.0018874586088176869,3
M0O100D1,OCT4-DNA,14,12,0.028833333333333332,0.00322425702035885,3
M0O100D1,OCT4-DNA,14,13,0.029166666666666664,0.002268442931469367,3
M0O100D1,OCT4-DNA,14,14,0.030333333333333334,0.0015275252316519464,3
M0O100D1,OCT4-DNA,14,15,0.030083333333333333,0.0020966242709015213,3
M0O100D1,OCT4-DNA,14,16,0.028333333333333332,0.0018929694486000915,3
M0O100D1,OCT4-DNA,14,17,0.029833333333333333,0.0006291528696058949,3
M0O100D1,OCT4-DNA,14,18,0.02791666666666667,0.0010103629710818455,3
M0O100D1,OCT4-DNA,14,19,0.02391666666666667,0.0007637626158259745,3
M0O100D1,OCT4-DNA,15,0,0.0011666666666666668,0.0002886751345948129,3
M0O100D1,OCT4-DNA,15,1,0.001,0.0005,3
M0O100D1,OCT4-DNA,15,2,0.0005833333333333334,0.0003818813079129867,3
M0O100D1,OCT4-DNA,15,3,0.0009166666666666666,0.0002886751345948129,3
M0O100D1,OCT4-DNA,15,4,0.0007500000000000001,0.00025,3
M0O100D1,OCT4-DNA,15,5,0.001,0.0009013878188659974,3
M0O100D1,OCT4-DNA,15,6,0.00125,0.00075,3
M0O100D1,OCT4-DNA,15,7,0.0010833333333333335,0.00038188130791298665,3
M0O100D1,OCT4-DNA,15,8,0.0011666666666666668,0.0013768926368215254,3
M0O100D1,OCT4-DNA,15,9,0.0009166666666666666,0.0007216878364870322,3
M0O100D1,OCT4-DNA,15,10,0.001,0.0006614378277661477,3
M0O100D1,OCT4-DNA,15,11,0.0005833333333333334,0.0003818813079129867,3
M0O100D1,OCT4-DNA,15,12,0.0007500000000000001,0.00043301270189221935,3
M0O100D1,OCT4-DNA,15,13,0.0008333333333333334,0.0003818813079129867,3
M0O100D1,OCT4-DNA,15,14,0.0009166666666666666,0.0007637626158259734,3
M0O100D1,OCT4-DNA,15,15,0.0008333333333333334,0.0006291528696058958,3
M0O100D1,OCT4-DNA,15,16,0.0006666666666666666,0.0003818813079129867,3
M0O100D1,OCT4-DNA,15,17,0.0008333333333333334,0.0005204164998665333,3
M0O100D1,OCT4-DNA,15,18,0.0010833333333333335,0.00014433756729740648,3
M0O100D1,OCT4-DNA,15,19,0.0007500000000000001,0.00043301270189221935,3
M0O100D1,OCT4-DNA,16,0,0.0008333333333333334,0.0005204164998665333,3
M0O100D1,OCT4-DNA,16,1,0.00025,0.0,3
M0O100D1,OCT4-DNA,16,2,0.0004166666666666667,0.0003818813079129867,3
M0O100D1,OCT4-DNA,16,3,0.0005,0.00025,3
M0O100D1,OCT4-DNA,16,4,0.0004166666666666667,0.00014433756729740645,3
M0O100D1,OCT4-DNA,16,5,0.0003333333333333333,0.0003818813079129867,3
M0O100D1,OCT4-DNA,16,6,0.0003333333333333333,0.00014433756729740645,3
M0O100D1,OCT4-DNA,16,7,0.0005,0.00043301270189221935,3
M0O100D1,OCT4-DNA,16,8,0.0005,0.00025,3
M0O100D1,OCT4-DNA,16,9,0.0004166666666666667,0.00014433756729740642,3
M0O100D1,OCT4-DNA,16,10,8.333333333333333e-05,0.00014433756729740645,3
M0O100D1,OCT4-DNA,16,11,0.0005,0.00025,3
M0O100D1,OCT4-DNA,16,12,0.00025,0.00025,3
M0O100D1,OCT4-DNA,16,13,0.00016666666666666666,0.00014433756729740645,3
M0O100D1,OCT4-DNA,16,14,0.0006666666666666666,0.0005204164998665331,3
M0O100D1,OCT4-DNA,16,15,0.0006666666666666666,0.00014433756729740645,3
M0O100D1,OCT4-DNA,16,16,0.0006666666666666666,0.0003818813079129867,3
M0O100D1,OCT4-DNA,16,17,0.0004166666666666667,0.0002886751345948129,3
M0O100D1,OCT4-DNA,16,18,0.0004166666666666667,0.0005204164998665331,3
M0O100D1,OCT4-DNA,16,19,0.00025,0.00025,3
M0O100D1,OCT4-DNA,17,0,0.00016666666666666666,0.00014433756729740645,3
M0O100D1,OCT4-DNA,17,1,0.00025,0.00025,3
M0O100D1,OCT4-DNA,17,2,0.0004166666666666667,0.00014433756729740642,3
M0O100D1,OCT4-DNA,17,3,0.0003333333333333333,0.0003818813079129867,3
M0O100D1,OCT4-DNA,17,4,0.0005833333333333334,0.0005204164998665331,3
M0O100D1,OCT4-DNA,17,5,0.00025,0.0,3
M0O100D1,OCT4-DNA,17,6,0.00025,0.00043301270189221935,3
M0O100D1,OCT4-DNA,17,7,0.0003333333333333333,0.0002886751345948129,3
M0O100D1,OCT4-DNA,17,8,0.0003333333333333333,0.0002886751345948129,3
M0O100D1,OCT4-DNA,17,9,0.0003333333333333333,0.00014433756729740645,3
M0O100D1,OCT4-DNA,17,10,0.00016666666666666666,0.00014433756729740645,3
M0O100D1,OCT4-DNA,17,11,8.333333333333333e-05,0.00014433756729740645,3
M0O100D1,OCT4-DNA,17,12,0.0004166666666666667,0.00014433756729740642,3
M0O100D1,OCT4-DNA,17,13,0.0003333333333333333,0.00014433756729740645,3
M0O100D1,OCT4-DNA,17,14,0.0004166666666666667,0.00014433756729740642,3
M0O100D1,OCT4-DNA,17,15,0.0005833333333333334,0.0003818813079129867,3
M0O100D1,OCT4-DNA,17,16,0.0005833333333333334,0.0006291528696058958,3
M0O100D1,OCT4-DNA,17,17,0.0003333333333333333,0.00014433756729740642,3
M0O100D1,OCT4-DNA,17,18,8.333333333333333e-05,0.00014433756729740645,3
M0O100D1,OCT4-DNA,17,19,0.0003333333333333333,0.00014433756729740642,3
M10O90,MED1-DNA,0,0,0.0,0.0,3
M10O90,MED1-DNA,0,1,0.0,0.0,3
M10O90,MED1-DNA,0,2,0.0,0.0,3
M10O90,MED1-DNA,0,3,0.0,0.0,3
M10O90,MED1-DNA,0,4,0.0,0.0,3
M10O90,MED1-DNA,0,5,0.0,0.0,3
M10O90,MED1-DNA,0,6,0.0,0.0,3
M10O90,MED1-DNA,0,7,0.0,0.0,3
M10O90,MED1-DNA,0,8,0.0,0.0,3
M10O90,MED1-DNA,0,9,0.0,0.0,3
M10O90,MED1-DNA,0,10,0.0,0.0,3
M10O90,MED1-DNA,0,11,0.0,0.0,3
M10O90,MED1-DNA,0,12,0.0,0.0,3
M10O90,MED1-DNA,0,13,0.0,0.0,3
M10O90,MED1-DNA,0,14,0.0,0.0,3
M10O90,MED1-DNA,0,15,0.0,0.0,3
M10O90,MED1-DNA,0,16,0.0,0.0,3
M10O90,MED1-DNA,0,17,0.0,0.0,3
M10O90,MED1-DNA,0,18,0.0,0.0,3
M10O90,MED1-DNA,0,19,0.0,0.0,3
M10O90,MED1-DNA,1,0,0.0,0.0,3
M10O90,MED1-DNA,1,1,0.0,0.0,3
M10O90,MED1-DNA,1,2,0.0,0.0,3
M10O90,MED1-DNA,1,3,0.0,0.0,3
M10O90,MED1-DNA,1,4,0.0,0.0,3
M10O90,MED1-DNA,1,5,0.0,0.0,3
M10O90,MED1-DNA,1,6,0.0,0.0,3
M10O90,MED1-DNA,1,7,0.0,0.0,3
M10O90,MED1-DNA,1,8,0.0,0.0,3
M10O90,MED1-DNA,1,9,0.0,0.0,3
M10O90,MED1-DNA,1,10,0.0,0.0,3
M10O90,MED1-DNA,1,11,0.0,0.0,3
M10O90,MED1-DNA,1,12,0.0,0.0,3
M10O90,MED1-DNA,1,13,0.0,0.0,3
M10O90,MED1-DNA,1,14,0.0,0.0,3
M10O90,MED1-DNA,1,15,0.0,0.0,3
M10O90,MED1-DNA,1,16,0.0,0.0,3
M10O90,MED1-DNA,1,17,0.0,0.0,3
M10O90,MED1-DNA,1,18,0.0,0.0,3
M10O90,MED1-DNA,1,19,0.0,0.0,3
M10O90,MED1-DNA,2,0,0.0,0.0,3
M10O90,MED1-DNA,2,1,0.0,0.0,3
M10O90,MED1-DNA,2,2,0.0,0.0,3
M10O90,MED1-DNA,2,3,0.0,0.0,3
M10O90,MED1-DNA,2,4,0.0,0.0,3
M10O90,MED1-DNA,2,5,0.0,0.0,3
M10O90,MED1-DNA,2,6,0.0,0.0,3
M10O90,MED1-DNA,2,7,0.0,0.0,3
M10O90,MED1-DNA,2,8,0.0,0.0,3
M10O90,MED1-DNA,2,9,0.0,0.0,3
M10O90,MED1-DNA,2,10,0.0,0.0,3
M10O90,MED1-DNA,2,11,0.0,0.0,3
M10O90,MED1-DNA,2,12,0.0,0.0,3
M10O90,MED1-DNA,2,13,0.0,0.0,3
M10O90,MED1-DNA,2,14,0.0,0.0,3
M10O90,MED1-DNA,2,15,0.0,0.0,3
M10O90,MED1-DNA,2,16,0.0,0.0,3
M10O90,MED1-DNA,2,17,0.0,0.0,3
M10O90,MED1-DNA,2,18,0.0,0.0,3
M10O90,MED1-DNA,2,19,0.0,0.0,3
M10O90,MED1-DNA,3,0,0.0,0.0,3
M10O90,MED1-DNA,3,1,0.0,0.0,3
M10O90,MED1-DNA,3,2,0.0,0.0,3
M10O90,MED1-DNA,3,3,0.0,0.0,3
M10O90,MED1-DNA,3,4,0.0,0.0,3
M10O90,MED1-DNA,3,5,0.0,0.0,3
M10O90,MED1-DNA,3,6,0.0,0.0,3
M10O90,MED1-DNA,3,7,0.0,0.0,3
M10O90,MED1-DNA,3,8,0.0,0.0,3
M10O90,MED1-DNA,3,9,0.0,0.0,3
M10O90,MED1-DNA,3,10,0.0,0.0,3
M10O90,MED1-DNA,3,11,0.0,0.0,3
M10O90,MED1-DNA,3,12,0.0,0.0,3
M10O90,MED1-DNA,3,13,0.0,0.0,3
M10O90,MED1-DNA,3,14,0.0,0.0,3
M10O90,MED1-DNA,3,15,0.0,0.0,3
M10O90,MED1-DNA,3,16,0.0,0.0,3
M10O90,MED1-DNA,3,17,0.0,0.0,3
M10O90,MED1-DNA,3,18,0.0,0.0,3
M10O90,MED1-DNA,3,19,0.0,0.0,3
M10O90,MED1-DNA,4,0,0.0,0.0,3
M10O90,MED1-DNA,4,1,0.0,0.0,3
M10O90,MED1-DNA,4,2,0.0,0.0,3
M10O90,MED1-DNA,4,3,0.0,0.0,3
M10O90,MED1-DNA,4,4,0.0,0.0,3
M10O90,MED1-DNA,4,5,0.0,0.0,3
M10O90,MED1-DNA,4,6,0.0,0.0,3
M10O90,MED1-DNA,4,7,0.0,0.0,3
M10O90,MED1-DNA,4,8,0.0,0.0,3
M10O90,MED1-DNA,4,9,0.0,0.0,3
M10O90,MED1-DNA,4,10,0.0,0.0,3
M10O90,MED1-DNA,4,11,0.0,0.0,3
M10O90,MED1-DNA,4,12,0.0,0.0,3
M10O90,MED1-DNA,4,13,0.0,0.0,3
M10O90,MED1-DNA,4,14,0.0,0.0,3
M10O90,MED1-DNA,4,15,0.0,0.0,3
M10O90,MED1-DNA,4,16,0.0,0.0,3
M10O90,MED1-DNA,4,17,0.0,0.0,3
M10O90,MED1-DNA,4,18,0.0,0.0,3
M10O90,MED1-DNA,4,19,0.0,0.0,3
M10O90,MED1-DNA,5,0,0.0,0.0,3
M10O90,MED1-DNA,5,1,0.0,0.0,3
M10O90,MED1-DNA,5,2,0.0,0.0,3
M10O90,MED1-DNA,5,3,0.0,0.0,3
M10O90,MED1-DNA,5,4,0.0,0.0,3
M10O90,MED1-DNA,5,5,0.0,0.0,3
M10O90,MED1-DNA,5,6,0.0,0.0,3
M10O90,MED1-DNA,5,7,0.0,0.0,3
M10O90,MED1-DNA,5,8,0.0,0.0,3
M10O90,MED1-DNA,5,9,0.0,0.0,3
M10O90,MED1-DNA,5,10,0.0,0.0,3
M10O90,MED1-DNA,5,11,0.0,0.0,3
M10O90,MED1-DNA,5,12,0.0,0.0,3
M10O90,MED1-DNA,5,13,0.0,0.0,3
M10O90,MED1-DNA,5,14,0.0,0.0,3
M10O90,MED1-DNA,5,15,0.0,0.0,3
M10O90,MED1-DNA,5,16,0.0,0.0,3
M10O90,MED1-DNA,5,17,0.0,0.0,3
M10O90,MED1-DNA,5,18,0.0,0.0,3
M10O90,MED1-DNA,5,19,0.0,0.0,3
M10O90,MED1-DNA,6,0,0.0,0.0,3
M10O90,MED1-DNA,6,1,0.0,0.0,3
M10O90,MED1-DNA,6,2,0.0,0.0,3
M10O90,MED1-DNA,6,3,0.0,0.0,3
M10O90,MED1-DNA,6,4,0.0,0.0,3
M10O90,MED1-DNA,6,5,0.0,0.0,3
M10O90,MED1-DNA,6,6,0.0,0.0,3
M10O90,MED1-DNA,6,7,0.0,0.0,3
M10O90,MED1-DNA,6,8,0.0,0.0,3
